Days for shipping (real),Days for shipment (scheduled),Delivery Status,Customer Segment,Latitude,Longitude,Order City,order date (DateOrders),Order Item Id,Order Item Quantity,Order State,shipping date (DateOrders),Shipping Mode,User ID,Admin Recomended Slots/Previous Optimized Delivered Slots,Parcel Delivered in This Slot,Machine Prediction
5,2,Late delivery,Consumer,18.20490074,-66.37049866,Saharanpur,2/23/2016 20:26,71818,4,Uttar Pradesh,2/28/2016 20:26,Second Class,2572,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
5,4,Shipping canceled,Consumer,18.29692459,-66.37059784,Nagercoil,1/15/2016 19:15,65120,1,Tamil Nadu,1/20/2016 19:15,Standard Class,2590,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
5,4,Shipping canceled,Consumer,18.29692459,-66.37059784,Nagercoil,1/15/2016 19:15,65121,1,Tamil Nadu,1/20/2016 19:15,Standard Class,2590,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
5,4,Shipping canceled,Consumer,18.29692459,-66.37059784,Nagercoil,1/15/2016 19:15,65118,1,Tamil Nadu,1/20/2016 19:15,Standard Class,2590,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
5,4,Shipping canceled,Consumer,18.29692459,-66.37059784,Nagercoil,1/15/2016 19:15,65119,3,Tamil Nadu,1/20/2016 19:15,Standard Class,2590,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
5,4,Shipping canceled,Consumer,18.29692459,-66.37059784,Nagercoil,1/15/2016 19:15,65117,3,Tamil Nadu,1/20/2016 19:15,Standard Class,2590,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Consumer,18.27102661,-66.37056732,Salem,3/11/2015 16:44,52501,1,Tamil Nadu,5/11/2015 16:44,Standard Class,2607,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
2,4,Advance shipping,Consumer,18.27102661,-66.37056732,Salem,3/11/2015 16:44,52503,1,Tamil Nadu,5/11/2015 16:44,Standard Class,2607,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Consumer,18.27102661,-66.37056732,Salem,3/11/2015 16:44,52502,3,Tamil Nadu,5/11/2015 16:44,Standard Class,2607,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Consumer,18.27102661,-66.37056732,Salem,3/11/2015 16:44,52499,3,Tamil Nadu,5/11/2015 16:44,Standard Class,2607,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Consumer,18.27102661,-66.37056732,Salem,3/11/2015 16:44,52500,4,Tamil Nadu,5/11/2015 16:44,Standard Class,2607,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Corporate,18.28211212,-66.37058258,Kanpur,2/14/2016 6:36,70148,1,Uttar Pradesh,2/18/2016 6:36,Standard Class,2612,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
4,4,Shipping on time,Corporate,18.28211212,-66.37058258,Kanpur,2/14/2016 6:36,70149,4,Uttar Pradesh,2/18/2016 6:36,Standard Class,2612,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
4,4,Shipping on time,Corporate,18.28211212,-66.37058258,Kanpur,2/14/2016 6:36,70147,3,Uttar Pradesh,2/18/2016 6:36,Standard Class,2612,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
4,4,Shipping on time,Corporate,18.28211212,-66.37058258,Kanpur,2/14/2016 6:36,70146,2,Uttar Pradesh,2/18/2016 6:36,Standard Class,2612,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
5,4,Late delivery,Consumer,18.26599312,-66.37052918,Agra,12/26/2015 21:02,61733,1,Uttar Pradesh,12/31/2015 21:02,Standard Class,2620,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
5,4,Late delivery,Consumer,18.26599312,-66.37052918,Agra,12/26/2015 21:02,61735,2,Uttar Pradesh,12/31/2015 21:02,Standard Class,2620,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
5,4,Late delivery,Consumer,18.26599312,-66.37052918,Agra,12/26/2015 21:02,61732,4,Uttar Pradesh,12/31/2015 21:02,Standard Class,2620,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
5,4,Late delivery,Consumer,18.26599312,-66.37052918,Agra,12/26/2015 21:02,61731,5,Uttar Pradesh,12/31/2015 21:02,Standard Class,2620,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
5,4,Late delivery,Consumer,18.26599312,-66.37052918,Agra,12/26/2015 21:02,61734,5,Uttar Pradesh,12/31/2015 21:02,Standard Class,2620,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Consumer,18.29917717,-66.37059021,Mysore,11/28/2015 14:46,56860,1,Karnataka,2/12/2015 14:46,Standard Class,2627,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Consumer,18.29917717,-66.37059021,Mysore,11/28/2015 14:46,56859,1,Karnataka,2/12/2015 14:46,Standard Class,2627,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Consumer,18.20425797,-66.37051392,Kota,12/20/2015 5:59,60545,1,Chhattisgarh,12/22/2015 5:59,First Class,2629,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Consumer,18.20425797,-66.37051392,Kota,12/20/2015 5:59,60546,2,Chhattisgarh,12/22/2015 5:59,First Class,2629,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Consumer,18.20425797,-66.37051392,Kota,12/20/2015 5:59,60547,3,Chhattisgarh,12/22/2015 5:59,First Class,2629,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Home Office,18.27518654,-66.37055969,Brahmapur,11/27/2015 21:57,56732,1,Odisha,3/12/2015 21:57,Standard Class,2645,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Home Office,18.27518654,-66.37055969,Brahmapur,11/27/2015 21:57,56731,1,Odisha,3/12/2015 21:57,Standard Class,2645,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
4,2,Late delivery,Consumer,18.20522308,-66.37059784,Bangalore,12/22/2015 16:50,60950,1,Karnataka,12/26/2015 16:50,Second Class,2670,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
4,2,Late delivery,Consumer,18.20522308,-66.37059784,Bangalore,12/22/2015 16:50,60949,2,Karnataka,12/26/2015 16:50,Second Class,2670,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
4,2,Late delivery,Consumer,18.20522308,-66.37059784,Bangalore,12/22/2015 16:50,60951,5,Karnataka,12/26/2015 16:50,Second Class,2670,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Corporate,40.11061859,-74.94393921,Bangalore,11/3/2016 23:02,74721,1,Karnataka,3/13/2016 23:02,Standard Class,2676,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,4,Shipping canceled,Corporate,40.11061859,-74.94393921,Agra,8/12/2015 15:48,58552,1,Uttar Pradesh,10/12/2015 15:48,Standard Class,2676,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,4,Shipping canceled,Corporate,40.11061859,-74.94393921,Agra,8/12/2015 15:48,58553,2,Uttar Pradesh,10/12/2015 15:48,Standard Class,2676,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
4,2,Shipping canceled,Corporate,18.2091713,-66.37055206,Agra,12/26/2015 20:41,61730,1,Uttar Pradesh,12/30/2015 20:41,Second Class,2703,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
4,2,Shipping canceled,Corporate,18.2091713,-66.37055206,Agra,12/26/2015 20:41,61728,1,Uttar Pradesh,12/30/2015 20:41,Second Class,2703,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
4,2,Shipping canceled,Corporate,18.2091713,-66.37055206,Agra,12/26/2015 20:41,61729,1,Uttar Pradesh,12/30/2015 20:41,Second Class,2703,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Consumer,37.44713593,-121.9091797,Kamarhati,10/27/2015 5:42,51174,4,Bengala Occidental,2/11/2015 5:42,Standard Class,2716,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Consumer,37.44713593,-121.9091797,Kamarhati,10/27/2015 5:42,51175,5,Bengala Occidental,2/11/2015 5:42,Standard Class,2716,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Consumer,37.44713593,-121.9091797,Kamarhati,10/27/2015 5:42,51176,5,Bengala Occidental,2/11/2015 5:42,Standard Class,2716,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
5,4,Late delivery,Consumer,18.27383804,-66.37050629,Bokaro,12/2/2016 2:24,69819,1,Jharkhand,2/17/2016 2:24,Standard Class,2727,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
5,4,Late delivery,Consumer,18.27383804,-66.37050629,Bokaro,12/2/2016 2:24,69821,1,Jharkhand,2/17/2016 2:24,Standard Class,2727,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
5,4,Late delivery,Consumer,18.27383804,-66.37050629,Bokaro,12/2/2016 2:24,69820,1,Jharkhand,2/17/2016 2:24,Standard Class,2727,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Corporate,18.27510262,-66.37055206,Karnal,3/11/2015 1:19,52407,1,Haryana,5/11/2015 1:19,First Class,2735,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Corporate,18.27510262,-66.37055206,Karnal,3/11/2015 1:19,52408,1,Haryana,5/11/2015 1:19,First Class,2735,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
5,2,Late delivery,Home Office,42.32353973,-83.17635346,Parbhani,12/23/2015 5:27,61047,1,Maharashtra,12/28/2015 5:27,Second Class,2746,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
5,2,Late delivery,Home Office,42.32353973,-83.17635346,Parbhani,12/23/2015 5:27,61046,1,Maharashtra,12/28/2015 5:27,Second Class,2746,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
5,2,Late delivery,Home Office,42.32353973,-83.17635346,Parbhani,12/23/2015 5:27,61045,3,Maharashtra,12/28/2015 5:27,Second Class,2746,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Home Office,18.28672028,-66.37050629,Durgapur,1/17/2016 9:27,65405,3,Bengala Occidental,1/21/2016 9:27,Standard Class,2753,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
4,4,Shipping on time,Home Office,18.28672028,-66.37050629,Durgapur,1/17/2016 9:27,65404,4,Bengala Occidental,1/21/2016 9:27,Standard Class,2753,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
3,4,Advance shipping,Consumer,41.58304977,-88.05521393,Korba,12/2/2016 20:58,69932,1,Chhattisgarh,2/15/2016 20:58,Standard Class,2774,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Consumer,18.26836968,-66.37056732,Jalna,2/21/2016 18:41,71449,3,Maharashtra,2/24/2016 18:41,Standard Class,2775,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Consumer,18.26836968,-66.37056732,Jalna,2/21/2016 18:41,71451,4,Maharashtra,2/24/2016 18:41,Standard Class,2775,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Consumer,18.26836968,-66.37056732,Jalna,2/21/2016 18:41,71450,4,Maharashtra,2/24/2016 18:41,Standard Class,2775,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Consumer,18.26836968,-66.37056732,Jalna,2/21/2016 18:41,71448,5,Maharashtra,2/24/2016 18:41,Standard Class,2775,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Corporate,30.49506187,-84.24580383,Warangal,10/27/2015 2:54,51150,1,Telangana,10/30/2015 2:54,Standard Class,2780,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Corporate,30.49506187,-84.24580383,Warangal,10/27/2015 2:54,51152,4,Telangana,10/30/2015 2:54,Standard Class,2780,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Corporate,30.49506187,-84.24580383,Warangal,10/27/2015 2:54,51151,1,Telangana,10/30/2015 2:54,Standard Class,2780,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Consumer,41.89480591,-87.7651825,Visakhapatnam,2/14/2016 19:13,70230,3,Andhra Pradesh,2/16/2016 19:13,First Class,2786,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Consumer,41.89480591,-87.7651825,Visakhapatnam,2/14/2016 19:13,70231,4,Andhra Pradesh,2/16/2016 19:13,First Class,2786,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Corporate,33.64781952,-112.0518799,Patna,1/22/2016 13:07,66284,3,Bihar,1/24/2016 13:07,Standard Class,2798,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Corporate,33.64781952,-112.0518799,Patna,1/22/2016 13:07,66287,1,Bihar,1/24/2016 13:07,Standard Class,2798,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Corporate,33.64781952,-112.0518799,Patna,1/22/2016 13:07,66286,1,Bihar,1/24/2016 13:07,Standard Class,2798,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Corporate,33.64781952,-112.0518799,Patna,1/22/2016 13:07,66285,1,Bihar,1/24/2016 13:07,Standard Class,2798,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Home Office,39.68188095,-75.64421082,Mumbai,5/11/2015 4:07,52786,1,Maharashtra,8/11/2015 4:07,Standard Class,2809,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
3,4,Advance shipping,Home Office,39.68188095,-75.64421082,Mumbai,5/11/2015 4:07,52785,1,Maharashtra,8/11/2015 4:07,Standard Class,2809,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Home Office,39.68188095,-75.64421082,Mumbai,5/11/2015 4:07,52782,1,Maharashtra,8/11/2015 4:07,Standard Class,2809,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
3,4,Advance shipping,Home Office,39.68188095,-75.64421082,Mumbai,5/11/2015 4:07,52783,4,Maharashtra,8/11/2015 4:07,Standard Class,2809,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM
3,4,Advance shipping,Home Office,39.68188095,-75.64421082,Mumbai,5/11/2015 4:07,52784,5,Maharashtra,8/11/2015 4:07,Standard Class,2809,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM
4,4,Shipping on time,Corporate,18.20746803,-66.37057495,Thiruvananthapuram,2/1/2016 12:06,62915,1,Kerala,6/1/2016 12:06,Standard Class,2835,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Corporate,18.20746803,-66.37057495,Thiruvananthapuram,2/1/2016 12:06,62917,1,Kerala,6/1/2016 12:06,Standard Class,2835,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Corporate,18.20746803,-66.37057495,Thiruvananthapuram,2/1/2016 12:06,62916,1,Kerala,6/1/2016 12:06,Standard Class,2835,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Consumer,39.65368652,-104.8682022,Chennai,1/18/2016 7:31,65555,1,Tamil Nadu,1/20/2016 7:31,Standard Class,2845,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Consumer,39.65368652,-104.8682022,Chennai,1/18/2016 7:31,65553,3,Tamil Nadu,1/20/2016 7:31,Standard Class,2845,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Consumer,39.65368652,-104.8682022,Chennai,1/18/2016 7:31,65554,4,Tamil Nadu,1/20/2016 7:31,Standard Class,2845,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Home Office,18.29046249,-66.3706131,Guntur,5/1/2016 7:43,63393,5,Andhra Pradesh,7/1/2016 7:43,Standard Class,2848,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
2,4,Advance shipping,Home Office,18.29046249,-66.3706131,Guntur,5/1/2016 7:43,63391,1,Andhra Pradesh,7/1/2016 7:43,Standard Class,2848,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Home Office,18.29046249,-66.3706131,Guntur,5/1/2016 7:43,63390,1,Andhra Pradesh,7/1/2016 7:43,Standard Class,2848,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Home Office,18.29046249,-66.3706131,Guntur,5/1/2016 7:43,63394,1,Andhra Pradesh,7/1/2016 7:43,Standard Class,2848,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM
2,4,Advance shipping,Home Office,18.29046249,-66.3706131,Guntur,5/1/2016 7:43,63392,4,Andhra Pradesh,7/1/2016 7:43,Standard Class,2848,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM
5,4,Late delivery,Corporate,18.23596954,-66.37060547,Bangalore,11/14/2015 7:47,54392,1,Karnataka,11/19/2015 7:47,Standard Class,2854,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM
5,4,Late delivery,Corporate,18.23596954,-66.37060547,Bangalore,11/14/2015 7:47,54393,4,Karnataka,11/19/2015 7:47,Standard Class,2854,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
4,2,Late delivery,Home Office,39.95728302,-74.19393158,Raipur,2/19/2016 9:13,71039,1,Uttarakhand,2/23/2016 9:13,Second Class,2877,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
4,2,Late delivery,Home Office,39.95728302,-74.19393158,Raipur,2/19/2016 9:13,71038,1,Uttarakhand,2/23/2016 9:13,Second Class,2877,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
4,2,Late delivery,Home Office,39.95728302,-74.19393158,Raipur,2/19/2016 9:13,71037,1,Uttarakhand,2/23/2016 9:13,Second Class,2877,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Consumer,35.18754196,-101.8676224,Kolhapur,7/2/2016 10:59,69020,1,Maharashtra,9/2/2016 10:59,Standard Class,2882,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Consumer,35.18754196,-101.8676224,Kolhapur,7/2/2016 10:59,69019,3,Maharashtra,9/2/2016 10:59,Standard Class,2882,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Corporate,35.79488754,-78.70513916,Agra,9/11/2015 2:00,53464,1,Uttar Pradesh,11/15/2015 2:00,Standard Class,2919,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Corporate,35.79488754,-78.70513916,Agra,9/11/2015 2:00,53463,3,Uttar Pradesh,11/15/2015 2:00,Standard Class,2919,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
6,4,Late delivery,Corporate,35.79488754,-78.70513916,Agra,9/11/2015 2:00,53462,1,Uttar Pradesh,11/15/2015 2:00,Standard Class,2919,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Home Office,39.42864227,-82.93689728,Thane,2/2/2016 22:23,68293,1,Maharashtra,4/2/2016 22:23,Standard Class,2983,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Home Office,39.42864227,-82.93689728,Thane,2/2/2016 22:23,68292,1,Maharashtra,4/2/2016 22:23,Standard Class,2983,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Home Office,39.42864227,-82.93689728,Thane,2/2/2016 22:23,68291,2,Maharashtra,4/2/2016 22:23,Standard Class,2983,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
5,4,Late delivery,Consumer,18.28241539,-66.37052155,Imphal,12/21/2015 11:24,60739,4,Manipur,12/26/2015 11:24,Standard Class,2991,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
5,4,Late delivery,Consumer,18.28241539,-66.37052155,Imphal,12/21/2015 11:24,60738,2,Manipur,12/26/2015 11:24,Standard Class,2991,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Consumer,37.69120026,-97.42577362,Vadodara,11/26/2015 3:55,56433,1,Guyarat,2/12/2015 3:55,Standard Class,3011,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Consumer,37.69120026,-97.42577362,Vadodara,11/26/2015 3:55,56437,1,Guyarat,2/12/2015 3:55,Standard Class,3011,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
6,4,Late delivery,Consumer,37.69120026,-97.42577362,Vadodara,11/26/2015 3:55,56435,1,Guyarat,2/12/2015 3:55,Standard Class,3011,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Consumer,37.69120026,-97.42577362,Vadodara,11/26/2015 3:55,56436,3,Guyarat,2/12/2015 3:55,Standard Class,3011,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Consumer,37.69120026,-97.42577362,Vadodara,11/26/2015 3:55,56434,4,Guyarat,2/12/2015 3:55,Standard Class,3011,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
3,2,Late delivery,Corporate,18.21444702,-66.37056732,Bhiwandi,12/12/2015 13:00,59225,1,Maharashtra,12/15/2015 13:00,Second Class,3027,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
3,2,Late delivery,Corporate,18.21444702,-66.37056732,Bhiwandi,12/12/2015 13:00,59227,1,Maharashtra,12/15/2015 13:00,Second Class,3027,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
3,2,Late delivery,Corporate,18.21444702,-66.37056732,Bhiwandi,12/12/2015 13:00,59226,1,Maharashtra,12/15/2015 13:00,Second Class,3027,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
3,2,Late delivery,Corporate,18.21444702,-66.37056732,Bhiwandi,12/12/2015 13:00,59228,4,Maharashtra,12/15/2015 13:00,Second Class,3027,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
5,4,Late delivery,Home Office,18.20827293,-66.37052155,Meerut,1/14/2016 8:13,64881,1,Uttar Pradesh,1/19/2016 8:13,Standard Class,3052,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
5,4,Late delivery,Home Office,18.20827293,-66.37052155,Meerut,1/14/2016 8:13,64882,2,Uttar Pradesh,1/19/2016 8:13,Standard Class,3052,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Consumer,33.89582443,-118.2425995,Ulhasnagar,2/29/2016 13:46,72778,2,Maharashtra,2/3/2016 13:46,Standard Class,3054,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Consumer,33.89582443,-118.2425995,Ulhasnagar,2/29/2016 13:46,72777,5,Maharashtra,2/3/2016 13:46,Standard Class,3054,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
5,2,Late delivery,Consumer,39.27495956,-76.61506653,Agra,8/12/2015 15:06,58545,1,Uttar Pradesh,12/13/2015 15:06,Second Class,3066,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
5,2,Late delivery,Consumer,39.27495956,-76.61506653,Agra,8/12/2015 15:06,58546,5,Uttar Pradesh,12/13/2015 15:06,Second Class,3066,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
2,4,Advance shipping,Home Office,34.00405884,-118.1138687,Jaipur,3/1/2016 22:26,63176,1,Rajastan,5/1/2016 22:26,Standard Class,3074,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Home Office,34.00405884,-118.1138687,Jaipur,3/1/2016 22:26,63177,2,Rajastan,5/1/2016 22:26,Standard Class,3074,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
4,4,Shipping on time,Consumer,41.55907822,-72.65383911,Chennai,11/25/2015 9:42,56297,1,Tamil Nadu,11/29/2015 9:42,Standard Class,3090,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
